3.33502,1.94E-06,
3.34002,2.23E-06,
3.34502,2.44E-06,
3.35002,0.000002125,
3.35502,0.000002125,
3.36002,2.29E-06,
3.36502,1.65E-06,
3.37002,1.85E-06,
3.37502,0.000001875,
3.38002,1.60E-06,
3.38502,1.81E-06,
3.39002,2.02E-06,
3.39502,1.96E-06,
3.40002,1.65E-06,
3.40502,1.83E-06,
3.41002,1.83E-06,
3.41502,0.000001875,
3.42002,0.00000175,
3.42502,1.77E-06,
3.43002,0.000002,
3.43502,2.02E-06,
3.44002,2.52E-06,
3.44502,1.98E-06,
3.45002,1.90E-06,
3.45502,0.00000175,
3.46002,1.77E-06,
3.46502,1.67E-06,
3.47002,2.02E-06,
3.47502,0.0000015,
3.48002,1.81E-06,
3.48502,1.65E-06,
3.49002,1.96E-06,
3.49502,1.90E-06,
3.50002,0.00000225,
